id,date,age,order,condition,stage,trial,sub_trial,probe,lure,stim_cols,stim_oris,trial_time,judgement,target_ori,response_ori,non_target_1,non_target_2
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,14,3,purple,yellow,purple-cyan-orange,160.0-58.0-48.0,9.831783,1,160,38.0,58.0,48.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,15,3,pink,orange,green-cyan-pink,177.0-144.0-76.0,8.436428,1,76,54.0,177.0,144.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,16,3,yellow,orange,yellow-cyan-green,132.0-122.0-23.0,10.20703,0,132,128.0,122.0,23.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,17,3,blue,cyan,purple-blue-red,11.0-51.0-151.0,9.37375,1,51,158.0,11.0,151.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,18,3,pink,orange,green-pink-cyan,71.0-151.0-52.0,10.70657,1,151,153.0,71.0,52.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,19,3,pink,yellow,pink-purple-red,36.0-178.0-11.0,9.3945900000000009,1,36,160.0,178.0,11.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,20,3,red,pink,purple-orange-red,44.0-179.0-80.0,9.019302,0,80,78.0,44.0,179.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,21,3,red,green,red-blue-purple,119.0-154.0-98.0,7.935997,1,119,133.0,154.0,98.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,22,3,red,pink,purple-orange-red,87.0-125.0-111.0,7.665388,1,111,130.0,87.0,125.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,23,3,pink,yellow,pink-cyan-red,4.0-146.0-165.0,8.685976,1,4,163.0,146.0,165.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,24,3,blue,pink,green-cyan-blue,64.0-11.0-141.0,9.728155,1,141,137.0,64.0,11.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,25,3,blue,cyan,orange-blue-green,31.0-8.0-115.0,10.644426,1,8,162.0,31.0,115.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,26,3,green,cyan,orange-green-purple,59.0-164.0-23.0,13.872433,1,164,14.0,59.0,23.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,27,3,purple,red,yellow-purple-blue,28.0-179.0-53.0,9.269913,1,179,29.0,28.0,53.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,28,3,pink,yellow,red-blue-pink,141.0-17.0-100.0,7.603157,1,100,126.0,141.0,17.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,29,3,blue,green,orange-blue-purple,90.0-76.0-178.0,7.311356,1,76,75.0,90.0,178.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,30,3,green,cyan,pink-green-orange,100.0-87.0-142.0,9.831732,1,87,61.0,100.0,142.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,31,3,pink,orange,pink-yellow-red,155.0-105.0-41.0,10.269635,1,155,154.0,105.0,41.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,32,3,cyan,pink,cyan-yellow-blue,66.0-30.0-4.0,8.977614,1,66,34.0,30.0,4.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,33,3,orange,green,red-orange-pink,111.0-101.0-18.0,6.665475,1,101,109.0,111.0,18.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,34,3,yellow,pink,blue-green-yellow,154.0-11.0-89.0,8.662131,1,89,117.0,154.0,11.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,35,3,cyan,red,green-blue-cyan,86.0-1.0-170.0,8.831911,1,170,176.0,86.0,1.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,36,3,green,pink,green-orange-purple,168.0-57.0-122.0,8.4565,1,168,168.0,57.0,122.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,37,3,orange,blue,orange-red-purple,107.0-175.0-53.0,9.540601,1,107,124.0,175.0,53.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,38,3,purple,red,blue-yellow-purple,84.0-163.0-9.0,9.811353,1,9,154.0,84.0,163.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,39,3,orange,cyan,green-orange-purple,174.0-120.0-54.0,9.102638,1,120,126.0,174.0,54.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,40,3,yellow,orange,red-yellow-cyan,179.0-40.0-127.0,9.623508,1,40,137.0,179.0,127.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,41,3,purple,red,purple-cyan-yellow,173.0-92.0-53.0,8.519662,1,173,174.0,92.0,53.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,42,3,red,blue,cyan-red-pink,42.0-12.0-98.0,9.040157,1,12,142.0,42.0,98.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,43,3,cyan,green,cyan-pink-red,170.0-100.0-21.0,8.914961,1,170,160.0,100.0,21.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,44,3,purple,pink,orange-purple-blue,155.0-76.0-134.0,9.311202,1,76,112.0,155.0,134.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,45,3,orange,red,green-blue-orange,149.0-88.0-29.0,10.373341,0,29,140.0,149.0,88.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,46,3,purple,cyan,green-yellow-purple,126.0-44.0-80.0,7.269696,1,80,115.0,126.0,44.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,47,3,orange,red,yellow-orange-blue,170.0-77.0-42.0,7.66592,1,77,149.0,170.0,42.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,48,3,yellow,green,red-blue-yellow,165.0-13.0-72.0,8.748454,1,72,118.0,165.0,13.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,49,3,pink,green,orange-cyan-pink,73.0-156.0-113.0,6.893938,1,113,130.0,73.0,156.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,50,3,red,blue,red-green-purple,86.0-5.0-36.0,13.372793,1,86,120.0,5.0,36.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,51,3,red,orange,red-yellow-purple,99.0-154.0-81.0,7.79082,0,99,135.0,154.0,81.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,52,3,yellow,orange,red-yellow-purple,112.0-81.0-139.0,8.227748,0,81,125.0,112.0,139.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,53,3,orange,red,green-yellow-orange,129.0-119.0-26.0,7.664906,1,26,131.0,129.0,119.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,54,3,red,pink,red-blue-yellow,26.0-139.0-103.0,6.894741,1,26,58.0,139.0,103.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,55,3,red,orange,cyan-yellow-red,113.0-19.0-99.0,7.437324,1,99,125.0,113.0,19.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,56,3,red,purple,blue-green-red,94.0-169.0-120.0,7.165915,1,120,129.0,94.0,169.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,57,3,red,yellow,blue-red-purple,107.0-11.0-144.0,8.72844,1,11,27.0,107.0,144.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,58,3,green,orange,red-green-yellow,144.0-41.0-103.0,6.853196,0,41,129.0,144.0,103.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,59,3,orange,red,green-cyan-orange,86.0-36.0-66.0,6.834622,1,66,49.0,86.0,36.0
precision_19,2016_Dec_01_1158,19,SP-SD,single,test,60,3,green,blue,red-green-pink,75.0-32.0-160.0,7.227798,1,32,39.0,75.0,160.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,1,3,orange,pink,green-purple-orange,169.0-148.0-102.0,9.268241,0,102,109.0,169.0,148.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,2,3,orange,green,red-orange-cyan,98.0-121.0-149.0,14.372854,0,121,19.0,98.0,149.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,3,3,cyan,red,orange-cyan-yellow,15.0-76.0-133.0,7.393882,1,76,62.0,15.0,133.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,4,3,purple,yellow,cyan-purple-blue,28.0-58.0-42.0,8.477067,1,58,35.0,28.0,42.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,5,3,pink,blue,green-pink-cyan,138.0-41.0-107.0,8.143804,1,41,31.0,138.0,107.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,6,3,red,green,blue-yellow-red,15.0-158.0-118.0,9.290545,1,118,138.0,15.0,158.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,7,3,red,cyan,orange-red-green,26.0-102.0-120.0,8.47695,1,102,138.0,26.0,120.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,8,3,yellow,pink,purple-green-yellow,55.0-89.0-19.0,8.561946,0,19,39.0,55.0,89.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,9,3,orange,blue,red-cyan-orange,88.0-104.0-160.0,9.161497,1,160,36.0,88.0,104.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,10,3,green,yellow,green-blue-red,158.0-73.0-141.0,9.770253,1,158,35.0,73.0,141.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,11,3,yellow,purple,cyan-yellow-pink,99.0-118.0-15.0,8.205667,1,118,129.0,99.0,15.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,12,3,cyan,red,purple-cyan-orange,126.0-160.0-12.0,8.561199,1,160,21.0,126.0,12.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,13,3,pink,green,red-pink-purple,6.0-99.0-56.0,7.456407,1,99,120.0,6.0,56.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,14,3,orange,blue,orange-purple-red,2.0-109.0-96.0,9.477384,1,2,119.0,109.0,96.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,15,3,pink,cyan,purple-pink-orange,174.0-140.0-160.0,9.373428,1,140,180.0,174.0,160.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,16,3,cyan,blue,red-cyan-pink,119.0-86.0-3.0,9.185278,1,86,132.0,119.0,3.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,17,3,cyan,green,red-blue-cyan,138.0-112.0-122.0,9.95677,0,122,132.0,138.0,112.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,18,3,yellow,green,yellow-blue-red,62.0-104.0-22.0,7.499106,1,62,51.0,104.0,22.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,19,3,pink,yellow,purple-pink-orange,77.0-146.0-87.0,7.686212,1,146,143.0,77.0,87.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,20,3,pink,purple,green-orange-pink,153.0-140.0-124.0,9.269514,1,124,137.0,153.0,140.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,21,3,pink,green,pink-red-yellow,25.0-50.0-74.0,8.707567,1,25,36.0,50.0,74.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,22,3,pink,red,cyan-pink-purple,85.0-63.0-135.0,8.852995,1,63,33.0,85.0,135.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,23,3,cyan,pink,cyan-orange-blue,47.0-19.0-138.0,9.748565,1,47,31.0,19.0,138.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,24,3,orange,blue,orange-cyan-red,28.0-87.0-123.0,10.788845,1,28,22.0,87.0,123.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,25,3,pink,blue,orange-pink-green,171.0-134.0-87.0,9.082119,1,134,164.0,171.0,87.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,26,3,purple,red,cyan-blue-purple,141.0-72.0-4.0,10.415953,1,4,28.0,141.0,72.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,27,3,pink,purple,pink-red-cyan,39.0-145.0-73.0,10.415123,0,39,36.0,145.0,73.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,28,3,green,purple,green-red-yellow,174.0-10.0-89.0,7.914936,1,174,150.0,10.0,89.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,29,3,green,blue,green-orange-yellow,69.0-105.0-162.0,8.289117,1,69,53.0,105.0,162.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,30,3,purple,blue,purple-cyan-red,46.0-57.0-34.0,9.456533,0,46,56.0,57.0,34.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,31,3,blue,pink,blue-cyan-orange,47.0-179.0-114.0,8.769381,1,47,142.0,179.0,114.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,32,3,green,yellow,red-blue-green,113.0-103.0-85.0,9.809667,1,85,111.0,113.0,103.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,33,3,purple,green,yellow-cyan-purple,124.0-46.0-32.0,10.456305,1,32,126.0,124.0,46.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,34,3,yellow,purple,pink-blue-yellow,139.0-83.0-110.0,8.580842,1,110,131.0,139.0,83.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,35,3,pink,green,pink-yellow-blue,80.0-9.0-143.0,9.623234,1,80,129.0,9.0,143.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,36,3,yellow,green,pink-yellow-orange,131.0-50.0-97.0,10.185458,1,50,134.0,131.0,97.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,37,3,cyan,purple,orange-yellow-cyan,9.0-20.0-62.0,8.602731,1,62,146.0,9.0,20.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,38,3,cyan,blue,cyan-purple-pink,64.0-75.0-31.0,10.35269,0,64,139.0,75.0,31.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,39,3,cyan,green,cyan-yellow-red,29.0-115.0-165.0,9.894522,1,29,50.0,115.0,165.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,40,3,yellow,blue,red-green-yellow,52.0-18.0-149.0,8.248975,1,149,134.0,52.0,18.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,41,3,red,orange,cyan-red-blue,85.0-34.0-46.0,8.779053,1,34,44.0,85.0,46.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,42,3,pink,green,red-pink-blue,139.0-149.0-97.0,8.165529,1,149,130.0,139.0,97.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,43,3,green,yellow,cyan-pink-green,121.0-103.0-138.0,8.727137,1,138,136.0,121.0,103.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,44,3,green,pink,yellow-red-green,141.0-166.0-152.0,8.269401,1,152,153.0,141.0,166.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,45,3,pink,orange,cyan-red-pink,86.0-10.0-38.0,8.728234,1,38,50.0,86.0,10.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,46,3,orange,blue,cyan-yellow-orange,15.0-156.0-142.0,8.790054,1,142,150.0,15.0,156.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,47,3,orange,yellow,pink-purple-orange,92.0-165.0-76.0,9.144493,0,76,46.0,92.0,165.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,48,3,yellow,cyan,orange-yellow-green,140.0-114.0-171.0,8.606552,1,114,169.0,140.0,171.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,49,3,purple,green,cyan-blue-purple,130.0-11.0-152.0,9.310932,1,152,1.0,130.0,11.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,50,3,orange,red,purple-orange-blue,170.0-49.0-15.0,9.422335,0,49,30.0,170.0,15.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,51,3,blue,purple,green-blue-cyan,28.0-127.0-71.0,7.394749,1,127,115.0,28.0,71.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,52,3,orange,red,orange-pink-purple,76.0-164.0-18.0,7.603021,1,76,63.0,164.0,18.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,53,3,blue,cyan,yellow-red-blue,119.0-31.0-154.0,10.310798,1,154,154.0,119.0,31.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,54,3,pink,green,pink-yellow-orange,88.0-164.0-3.0,8.727306,1,88,121.0,164.0,3.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,55,3,green,yellow,green-cyan-pink,80.0-21.0-52.0,8.332326,0,80,54.0,21.0,52.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,56,3,purple,red,blue-purple-pink,130.0-50.0-96.0,8.956646,1,50,40.0,130.0,96.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,57,3,yellow,purple,yellow-green-cyan,178.0-66.0-10.0,9.206643,1,178,33.0,66.0,10.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,58,3,purple,orange,purple-pink-red,12.0-47.0-156.0,8.957094,1,12,32.0,47.0,156.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,59,3,orange,yellow,red-orange-cyan,168.0-9.0-81.0,10.018781,0,9,37.0,168.0,81.0
precision_19,2016_Dec_01_1158,19,SP-SD,dual,test,60,3,red,purple,green-red-cyan,30.0-155.0-122.0,7.956826,1,155,140.0,30.0,122.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,1,3,green,red,orange-purple-green,80.0-132.0-30.0,6.665546,999,30,59.0,80.0,132.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,2,3,blue,purple,blue-cyan-yellow,35.0-79.0-18.0,8.061187,999,35,23.0,79.0,18.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,3,3,cyan,purple,yellow-cyan-orange,100.0-24.0-171.0,8.685956,999,24,59.0,100.0,171.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,4,3,yellow,cyan,pink-yellow-blue,154.0-97.0-20.0,7.1239,999,97,103.0,154.0,20.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,5,3,red,pink,orange-red-cyan,2.0-104.0-24.0,9.165068,999,104,29.0,2.0,24.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,6,3,yellow,cyan,yellow-purple-green,125.0-24.0-177.0,9.123394,999,125,143.0,24.0,177.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,7,3,cyan,orange,blue-cyan-green,162.0-6.0-18.0,8.894707,999,6,16.0,162.0,18.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,8,3,red,pink,red-green-purple,159.0-170.0-46.0,9.248459,999,159,175.0,170.0,46.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,9,3,purple,yellow,purple-orange-blue,28.0-1.0-117.0,8.269778,999,28,35.0,1.0,117.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,10,3,blue,green,red-cyan-blue,163.0-91.0-110.0,7.728021,999,110,149.0,163.0,91.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,11,3,cyan,pink,blue-purple-cyan,22.0-3.0-82.0,9.311159,999,82,40.0,22.0,3.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,12,3,green,orange,blue-yellow-green,74.0-103.0-61.0,6.978038,999,61,72.0,74.0,103.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,13,3,blue,red,blue-orange-purple,94.0-73.0-46.0,6.852944,999,94,71.0,73.0,46.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,14,3,pink,cyan,yellow-pink-orange,10.0-147.0-176.0,7.790082,999,147,163.0,10.0,176.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,15,3,orange,yellow,purple-orange-cyan,88.0-43.0-11.0,9.644021,999,43,24.0,88.0,11.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,16,3,cyan,purple,green-yellow-cyan,14.0-1.0-126.0,8.9564,999,126,154.0,14.0,1.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,17,3,cyan,orange,red-cyan-pink,52.0-150.0-167.0,7.540381,999,150,163.0,52.0,167.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,18,3,red,green,red-pink-purple,27.0-113.0-93.0,7.85262,999,27,35.0,113.0,93.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,19,3,pink,blue,cyan-pink-orange,141.0-112.0-175.0,6.519512,999,112,120.0,141.0,175.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,20,3,pink,orange,yellow-cyan-pink,67.0-22.0-166.0,8.332091,999,166,156.0,67.0,22.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,21,3,red,orange,purple-red-yellow,115.0-52.0-143.0,9.039889,999,52,129.0,115.0,143.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,22,3,green,red,purple-blue-green,73.0-152.0-133.0,7.894202,999,133,114.0,73.0,152.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,23,3,green,red,pink-orange-green,56.0-119.0-87.0,7.748405,999,87,77.0,56.0,119.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,24,3,pink,purple,green-pink-yellow,164.0-122.0-151.0,7.707014,999,122,144.0,164.0,151.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,25,3,yellow,cyan,yellow-blue-purple,121.0-178.0-37.0,8.852593,999,121,142.0,178.0,37.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,26,3,blue,cyan,yellow-blue-orange,4.0-52.0-143.0,8.811205,999,52,43.0,4.0,143.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,27,3,yellow,purple,blue-pink-yellow,54.0-21.0-135.0,6.998734,999,135,142.0,54.0,21.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,28,3,purple,pink,purple-red-yellow,174.0-36.0-157.0,9.290084,999,174,162.0,36.0,157.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,29,3,red,yellow,green-red-blue,131.0-46.0-144.0,8.331438,999,46,141.0,131.0,144.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,30,3,pink,red,cyan-orange-pink,86.0-167.0-33.0,7.373517,999,33,65.0,86.0,167.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,31,3,pink,red,blue-cyan-pink,65.0-18.0-54.0,7.665077,999,54,68.0,65.0,18.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,32,3,pink,blue,pink-cyan-green,37.0-160.0-26.0,7.749085,999,37,33.0,160.0,26.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,33,3,cyan,red,purple-green-cyan,115.0-10.0-21.0,8.122691,999,21,38.0,115.0,10.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,34,3,purple,pink,purple-yellow-green,88.0-164.0-30.0,6.644735,999,88,52.0,164.0,30.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,35,3,pink,orange,purple-green-pink,135.0-124.0-88.0,6.539006,999,88,137.0,135.0,124.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,36,3,yellow,purple,red-yellow-pink,158.0-75.0-135.0,6.873857,999,75,59.0,158.0,135.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,37,3,cyan,blue,pink-cyan-orange,81.0-138.0-178.0,7.83266,999,138,156.0,81.0,178.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,38,3,purple,pink,orange-purple-red,61.0-109.0-12.0,6.957206,999,109,107.0,61.0,12.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,39,3,pink,orange,pink-red-blue,151.0-133.0-49.0,8.394559,999,151,138.0,133.0,49.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,40,3,green,cyan,green-pink-blue,107.0-37.0-12.0,7.41531,999,107,54.0,37.0,12.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,41,3,purple,pink,green-purple-orange,61.0-167.0-144.0,7.851998,999,167,145.0,61.0,144.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,42,3,orange,red,pink-orange-purple,20.0-163.0-147.0,8.122555,999,163,154.0,20.0,147.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,43,3,purple,yellow,purple-cyan-red,173.0-151.0-114.0,7.602741,999,173,147.0,151.0,114.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,44,3,cyan,green,blue-cyan-yellow,95.0-49.0-34.0,7.665482,999,49,47.0,95.0,34.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,45,3,pink,blue,orange-pink-cyan,77.0-30.0-49.0,7.915277,999,30,49.0,77.0,49.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,46,3,yellow,pink,orange-red-yellow,34.0-67.0-92.0,7.707524,999,92,57.0,34.0,67.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,47,3,pink,purple,pink-red-yellow,103.0-164.0-14.0,6.853164,999,103,98.0,164.0,14.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,48,3,pink,red,pink-orange-blue,132.0-150.0-79.0,7.395081,999,132,132.0,150.0,79.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,49,3,green,yellow,orange-cyan-green,176.0-125.0-48.0,8.457344,999,48,48.0,176.0,125.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,50,3,red,blue,orange-red-pink,27.0-140.0-38.0,9.328757,999,140,73.0,27.0,38.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,51,3,orange,green,orange-red-blue,169.0-4.0-44.0,8.602581,999,169,10.0,4.0,44.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,52,3,blue,pink,green-blue-orange,52.0-31.0-41.0,7.020226,999,31,49.0,52.0,41.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,53,3,purple,red,purple-green-blue,122.0-8.0-149.0,8.311094,999,122,136.0,8.0,149.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,54,3,pink,cyan,pink-green-red,121.0-25.0-83.0,7.269412,999,121,130.0,25.0,83.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,55,3,purple,cyan,purple-blue-orange,157.0-134.0-69.0,7.852891,999,157,154.0,134.0,69.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,56,3,blue,pink,orange-cyan-blue,149.0-86.0-171.0,7.415426,999,171,142.0,149.0,86.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,57,3,yellow,pink,green-yellow-blue,168.0-117.0-65.0,6.645141,999,117,120.0,168.0,65.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,58,3,pink,yellow,orange-green-pink,65.0-4.0-133.0,8.561093,999,133,155.0,65.0,4.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,59,3,blue,yellow,blue-cyan-red,10.0-104.0-68.0,7.956692,999,10,29.0,104.0,68.0
precision_1,2016_Nov_15_1029,24,SP-SD,single,test,60,3,orange,purple,orange-pink-green,103.0-44.0-29.0,7.478201,999,103,99.0,44.0,29.0
precision_1,2016_Nov_15_1029,24,SP-SD,dual,test,1,3,orange,pink,green-cyan-orange,100.0-19.0-67.0,7.602269,999,67,62.0,100.0,19.0
precision_1,2016_Nov_15_1029,24,SP-SD,dual,test,2,3,green,red,cyan-orange-green,33.0-105.0-92.0,6.956855,999,92,68.0,33.0,105.0
precision_1,2016_Nov_15_1029,24,SP-SD,dual,test,3,3,purple,yellow,red-cyan-purple,87.0-174.0-44.0,7.936924,999,44,69.0,87.0,174.0
precision_1,2016_Nov_15_1029,24,SP-SD,dual,test,4,3,blue,pink,blue-yellow-purple,93.0-103.0-176.0,7.456948,999,93,154.0,103.0,176.0
